Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Clinton Hall Bronx,Belmont,"Beer Gardens, Bars, American (Traditional)",4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/clinton-hall-bronx-bronx-2?osq=Restaurants,https://www.yelp.com/biz/2O5w-15_AVnnVJEtlWWE_A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=30,"Mon: 4:00 PM - 12:00 AM (Next day), Tue: 4:00 PM - 12:00 AM (Next day), Wed: 4:00 PM - 12:00 AM (Next day), Thu: 4:00 PM - 2:00 AM (Next day), Fri: 4:00 PM - 2:00 AM (Next day), Sat: 12:00 PM - 2:00 AM (Next day), Sun: 12:00 PM - 12:00 AM (Next day)","Fondue Burger, Buffalo Cauliflower, Erik, Buffalo Wings, Bacon Bacon Bacon Burger, Instagram","601 E 189th StBronx, NY 10458"
La Casa De Frida,Norwood,"New Mexican Cuisine, American (New), Dominican",3.9,allow Outdoor seating,,https://www.yelp.com/biz/la-casa-de-frida-bronx-2?osq=Restaurants,https://www.yelp.com/biz/wjEtvT8LmxQkPdiVMKjxIA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=30,"Mon: 10:00 AM - 12:00 AM (Next day), Tue: 10:00 AM - 12:00 AM (Next day), Wed: 10:00 AM - 12:00 AM (Next day), Thu: 10:00 AM - 12:00 AM (Next day), Fri: 10:00 AM - 2:00 AM (Next day), Sat: 10:00 AM - 2:00 AM (Next day), Sun: 10:00 AM - 12:00 AM (Next day)","Steak Tacos, Chorizo Tacos, Pepper Steak, Steak Quesadilla","307 E 204th StBronx, NY 10467"
Fine Food Cuisine,West Farms,American (New),4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/fine-food-cuisine-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=30,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=30,"Mon: 11:00 AM - 12:00 AM (Next day), Tue: 11:00 AM - 12:00 AM (Next day), Wed: 11:00 AM - 12:00 AM (Next day), Thu: 11:00 AM - 12:00 AM (Next day), Fri: 11:00 AM - 12:00 AM (Next day), Sat: 11:00 AM - 12:00 AM (Next day), Sun: 11:00 AM - 12:00 AM (Next day)","Lamb Chops, Jerk Chicken, Surf and Turf, BBQ Chicken and Shrimp, Lobster Tail, Quesadilla","671 Morris Park AveBronx, NY 10462"
Çakor Restaurant,Belmont,Mediterranean,4.7,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/%C3%A7akor-restaurant-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=30,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=30,"Mon: 8:00 AM - 4:00 AM (Next day), Tue: 8:00 AM - 4:00 AM (Next day), Wed: 8:00 AM - 4:00 AM (Next day), Thu: 8:00 AM - 4:00 AM (Next day), Fri: 8:00 AM - 4:00 AM (Next day), Sat: 8:00 AM - 4:00 AM (Next day), Sun: 8:00 AM - 4:00 AM (Next day)",,"632 E 186th StBronx, NY 10458"
Fratelli,Pelham Gardens,"Italian, Seafood",4.2,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/fratelli-bronx?osq=Restaurants,https://www.yelp.com/biz/F3Zznc4UYAfbdiTgb09-NA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=30,"Mon: 11:30 AM - 9:00 PM, Tue: 11:30 AM - 10:00 PM, Wed: 11:30 AM - 10:00 PM, Thu: 11:30 AM - 10:00 PM, Fri: 11:30 AM - 11:00 PM, Sat: 11:30 AM - 11:00 PM, Sun: 11:30 AM - 9:00 PM","Calamari, Ravioli, Fried Calamari, Penne Vodka, Lasagna, Chicken Parmigiana, Zuppa Di Pesce, Seared Crab Cakes","2507 Eastchester RdBronx, NY 10469"
Chocobar Cortes,Mott Haven,"Chocolatiers & Shops, Cocktail Bars, Breakfast & Brunch",4.7,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/chocobar-cortes-south-bronx-2?osq=Restaurants,https://www.yelp.com/biz/uU8e4UHOqlGgPtOuaVW0dg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 12:00 PM - 8:00 PM, Tue: Closed, Wed: Closed, Thu: 12:00 PM - 8:00 PM, Fri: 12:00 PM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: 11:00 AM - 7:00 PM","Tacos De Mofongo, Churros, Puerto Rican 80% Dark, Grilled Chicken Sandwich, Avocado Toast, Smoked Pork Sandwich, French Toast, Huge Breakfast","141 Alexander AveSouth Bronx, NY 10454"
The Original Crab Shanty Restaurant,City Island,"Seafood, Italian, American (Traditional)",3.6,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/the-original-crab-shanty-restaurant-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 11:00 AM - 11:00 PM, Tue: 11:00 AM - 11:00 PM, Wed: 11:00 AM - 11:00 PM, Thu: 11:00 AM - 11:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 11:00 PM","New England Clam Chowder, Barbecued Baby Back Ribs & Whole Lobster, ""Joe Vs Deep Divers Feast"", Fried Calamari, A Banquet For Crab Lovers, Chilled Seafood Combo Platter, Oyster Rockefeller, Italian Feast","361 City Island AveBronx, NY 10464"
BX Lobster,Morris Park,"Seafood, Breakfast & Brunch, Wraps",3.8,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/bx-lobster-the-bronx?osq=Restaurants,https://www.yelp.com/biz/nZxnuVPd_pkzneM2JoLW5Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: Closed, Tue: 12:00 PM - 9:00 PM, Wed: 12:00 PM - 9:00 PM, Thu: 12:00 PM - 9:00 PM, Fri: 12:00 PM - 10:00 PM, Sat: 12:00 PM - 10:00 PM, Sun: 12:00 PM - 9:00 PM",,"1604 Williamsbridge RdThe Bronx, NY 10461"
La Morada,Mott Haven,"Mexican, Vegetarian",4.6,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/la-morada-bronx-2?osq=Restaurants,https://www.yelp.com/biz/hdBhZcdZGHkTESrldAObJg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 10:00 AM - 5:00 PM, Tue: 10:00 AM - 5:00 PM, Wed: 10:00 AM - 5:00 PM, Thu: Closed, Fri: Closed, Sat: Closed, Sun: Closed","Mole Poblano, Mole Blanco, Quesadillas, Enchiladas, Mole Negro, Sopes, Mole Verde, Chilaquiles, Mole Oaxaqueno, Chiles Rellenos De Queso, Tostadas, Molcajete, Tortas","308 Willis AveBronx, NY 10454"
Feroza’s,Pelham Gardens,Trinidadian,4.1,,below $10,https://www.yelp.com/biz/ferozas-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: Closed","Shrimp Roti, Curry Goat, Goat Roti, Beef Roti, Chicken Roti, Veggie Roti","716 Burke AveBronx, NY 10467"
The Bridge Wood Fired Pizza & Restaurant,Morris Park,"Pizza, Pasta Shops",4.1,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/the-bridge-wood-fired-pizza-and-restaurant-the-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 11:30 AM - 10:00 PM, Tue: 11:30 AM - 10:00 PM, Wed: 11:30 AM - 10:00 PM, Thu: 11:30 AM - 10:00 PM, Fri: 11:30 AM - 11:00 PM, Sat: 11:30 AM - 11:00 PM, Sun: 11:30 AM - 9:30 PM","Braised Short Ribs, Short Rib Sandwich, Chicken Marsala, Classic Pizza","2107 Williamsbridge RdThe Bronx, NY 10461"
Ez Grill NYC,Pelham Gardens,"Mediterranean, Greek, Burgers",4.1,"allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/ez-grill-nyc-bronx?osq=Restaurants,https://www.yelp.com/biz/ju0UobdUZQWfyxWJEnoviQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 12:00 PM - 11:30 PM, Tue: 12:00 PM - 11:30 PM, Wed: 12:00 PM - 11:30 PM, Thu: 12:00 PM - 11:30 PM, Fri: 12:00 PM - 11:30 PM, Sat: 12:00 PM - 11:30 PM, Sun: 12:00 PM - 11:30 PM","Chicken Gyro, Lamb Gyro, Chicken Skewer, Tzatziki, Turkey Burger, Lamb Skewer, Baklava, Chicken Skewer Platter, Spinach Pie, Qofte, Lamb Skewer Platter, Qofte Platter, Chicken Lemon Soup, Chicken Avocado Wrap, 14 Oz. Rib Eye Platter, Mediterranean Salad, Ez Salad","790 Lydig AveBronx, NY 10462"
Anthony’s Famous Gourmet Deli,Norwood,"Delis, Sandwiches",4.0,"allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/anthonys-famous-gourmet-deli-bronx?osq=Restaurants,https://www.yelp.com/biz/VtAo_tC7kkHnpzlEV_Larg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: Open 24 hours, Tue: Open 24 hours, Wed: Open 24 hours, Thu: Open 24 hours, Fri: Open 24 hours, Sat: Open 24 hours, Sun: Open 24 hours","""Nurse s Delight Sandwich"", Bronx Bomber, Chicken Cutlet, Roast Beef, Quesadillas, Hero Sandwiches, Monti","169 E Gun Hill RdBronx, NY 10467"
The Way Cafe,Unionport,"Coffee & Tea, Cafes",4.8,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/the-way-cafe-bronx?osq=Restaurants,https://www.yelp.com/biz/_FQrbmMZ97NmhGcoN_f4YA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 7:00 AM - 4:00 PM, Tue: 7:00 AM - 4:00 PM, Wed: 7:00 AM - 4:00 PM, Thu: 7:00 AM - 4:00 PM, Fri: 7:00 AM - 4:00 PM, Sat: 8:00 AM - 3:00 PM, Sun: Closed","Cafe Au Lait, Breakfast Sandwich, Pesto Omelette, ""Andy s Special Sandwich"", Veggie Pesto Omelet, Dirty","1015 Castle Hill AveBronx, NY 10472"
Jalao,Washington Heights,Dominican,3.8,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/jalao-new-york-2?osq=Restaurants,https://www.yelp.com/biz/bkgSjW6GDoxlzSac2pEENg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=40,"Mon: 5:00 PM - 12:00 AM (Next day), Tue: 5:00 PM - 12:00 AM (Next day), Wed: 5:00 PM - 12:00 AM (Next day), Thu: 5:00 PM - 12:00 AM (Next day), Fri: 5:00 PM - 2:00 AM (Next day), Sat: 5:00 PM - 2:00 AM (Next day), Sun: 5:00 PM - 12:00 AM (Next day)","Croquetas De Chivo, Sancocho, Yuca, Adobo Grilled Half Chicken, Pecao Frito, Mofongo Mar Y Tierra, Goat Stew, Chicharron De Mar, Moro De Gandules, Fried Fish, Wasakaka, Empanadas, Calamari, Chicharron Y Casabe, Majarete, Chenchen, Costillas","2420 Amsterdam AveNew York, NY 10033"
Bloom Botanical Bistro,Forest Hills,"American (New), Cocktail Bars, Vegetarian",4.2,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/bloom-botanical-bistro-queens?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,"Mon: 4:00 PM - 12:00 AM (Next day), Tue: Closed, Wed: 4:00 PM - 12:00 AM (Next day), Thu: 4:00 PM - 2:00 AM (Next day), Fri: 4:00 PM - 2:00 AM (Next day), Sat: 11:00 AM - 2:00 AM (Next day), Sun: 11:00 AM - 12:00 AM (Next day)",,"103-19 Metropolitan AveQueens, NY 11375"
The Japanese Pop-Up Restaurant,,Japanese,5.0,"not allow Delivery, not allow Takeout",,https://www.yelp.com/biz/the-japanese-pop-up-restaurant-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,"Mon: Closed, Tue: 11:00 AM - 6:00 PM, Wed: 11:00 AM - 6:00 PM, Thu: 11:00 AM - 6:00 PM, Fri: 11:00 AM - 6:00 PM, Sat: 11:00 AM - 6:00 PM, Sun: 11:00 AM - 6:00 PM",,"2900 Southern BlvdBronx, NY 10458"
The 6,Unionport,Caribbean,3.8,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/the-6-the-bronx?osq=Restaurants,https://www.yelp.com/biz/erXB6sxt5VpfaQeGW0m8HA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,"Mon: 11:30 AM - 12:00 AM (Next day), Tue: 11:30 AM - 12:00 AM (Next day), Wed: 11:30 AM - 12:00 AM (Next day), Thu: 11:30 AM - 12:00 AM (Next day), Fri: 12:00 PM - 1:00 AM (Next day), Sat: 12:00 PM - 1:00 AM (Next day), Sun: Closed",,"1026 Castle Hill AveThe Bronx, NY 10472"
Mắm,Lower East Side,Vietnamese,4.4,allow Outdoor seating,,https://www.yelp.com/biz/m%E1%BA%AFm-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,,"Bun Dau Mam Tom, Raw Surf Clam Salad, Fried Tofu, Blood Sausage, Mussel Sausage, Sticky Rice Sausage, Chicken Feet, Bun Dau Dac Biet, Sausage Stuffed Snails, Cuon Diep, Fried Eggplant, Eggplant and Snail Wrap","70 Forsyth StNew York, NY 10002"
Caribbean Sunshine Restaurant,West Farms,Caribbean,4.2,allow Takeout,below $10,https://www.yelp.com/biz/caribbean-sunshine-restaurant-bronx?osq=Restaurants,https://www.yelp.com/biz/L8N2aoUqdIhgtd2JbJc3LA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,"Mon: 8:00 AM - 8:00 PM, Tue: 8:00 AM - 8:00 PM, Wed: 8:00 AM - 8:00 PM, Thu: 8:00 AM - 8:00 PM, Fri: 8:00 AM - 8:00 PM, Sat: 11:00 AM - 8:00 PM, Sun: Closed","Oxtail, Jerk Chicken, Jerk Wings","1111 E Tremont AveBronx, NY 10460"
The Bronx Burger House,,Burgers,3.9,allow Takeout,$11-30,https://www.yelp.com/biz/the-bronx-burger-house-bronx?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Bronx%2C+NY&start=50,"Mon: 1:00 PM - 9:00 PM, Tue: 1:00 PM - 9:00 PM, Wed: 1:00 PM - 9:00 PM, Thu: 1:00 PM - 9:00 PM, Fri: 1:00 PM - 10:00 PM, Sat: 1:00 PM - 10:00 PM, Sun: 12:00 PM - 9:00 PM","Bronx Burger Dog, Cowboy Burger, Mexican Burger, Old English Burger, Quesadilla, Bronx Bomber, Pony Burger, New York Dog, Empanadas, Veggie Burger, Pony Bacon Cheeseburger, Fried Calamari","5816 Mosholu AveBronx, NY 10471"
